"","Brewery_id","Beer","Beer_ID","ABV","IBU","Style","Ounces","Brewery","City","State","IBUFac","ABVFac","IBUPred","ABV1"
"580",89,"312 Urban Pale Ale",2202,-0.425672378301216,-0.48629211154358,"American Pale Ale (APA)",12,"Goose Island Brewing Company","Chicago"," IL","30","Normal (0.04 - 0.07)",30,0.054
"581",89,"312 Urban Wheat Ale",2201,-1.31485605585252,-0.948160583404254,"American Pale Wheat Ale",16,"Goose Island Brewing Company","Chicago"," IL","18","Normal (0.04 - 0.07)",18,0.042
"582",89,"312 Urban Wheat Ale",1829,-1.31485605585252,-0.948160583404254,"American Pale Wheat Ale",12,"Goose Island Brewing Company","Chicago"," IL","18","Normal (0.04 - 0.07)",18,0.042
"583",89,"312 Urban Wheat Ale (2012)",581,-1.31485605585252,-0.871182504760808,"American Pale Wheat Ale",12,"Goose Island Brewing Company","Chicago"," IL","20","Normal (0.04 - 0.07)",20,0.042
"584",90,"Broad Brook Ale",2456,0.0930181002703755,0.368164561398666,"American Amber / Red Ale",16,"Broad Brook Brewing LLC","East Windsor"," CT","NA","Normal (0.04 - 0.07)",52.2,0.061
"585",91,"Lionshead",2455,-1.09256013646469,-0.669115048321764,"American Pilsner",12,"The Lion Brewery","Wilkes-Barre"," PA","NA","Normal (0.04 - 0.07)",25.25,0.045
"586",92,"Galaxy High",2454,2.90876641251616,1.85576593118325,"American Double / Imperial IPA",12,"Madtree Brewing Company","Cincinnati"," OH","NA","Strong ( >7)",90.85,0.099
"587",92,"Sol Drifter",2209,-1.24075741605657,-0.948160583404254,"American Blonde Ale",12,"Madtree Brewing Company","Cincinnati"," OH","18","Normal (0.04 - 0.07)",18,0.043
"588",92,"Thunder Snow",2133,1.87138545537298,1.38619965145824,"Winter Warmer",12,"Madtree Brewing Company","Cincinnati"," OH","NA","Strong ( >7)",78.65,0.085
"589",92,"The Great Pumpcan",1994,1.42679361659733,-0.948160583404254,"Fruit / Vegetable Beer",16,"Madtree Brewing Company","Cincinnati"," OH","18","Strong ( >7)",18,0.079
"590",92,"LIFT",1816,-0.944362856872808,-1.21758385865631,"Kölsch",12,"Madtree Brewing Company","Cincinnati"," OH","11","Normal (0.04 - 0.07)",11,0.047
"591",92,"SPRYE",1815,-0.722066937484983,-0.101401718326352,"American Pale Ale (APA)",12,"Madtree Brewing Company","Cincinnati"," OH","40","Normal (0.04 - 0.07)",40,0.05
"592",92,"Psychopathy",1126,0.685807218637909,1.05326946132533,"American IPA",12,"Madtree Brewing Company","Cincinnati"," OH","70","Normal (0.04 - 0.07)",70,0.069
"593",92,"Gnarly Brown",1125,0.759905858433851,-0.409314032900135,"American Brown Ale",12,"Madtree Brewing Company","Cincinnati"," OH","32","Normal (0.04 - 0.07)",32,0.07
"594",92,"Happy Amber",1124,0.0189194604744338,-0.48629211154358,"American Amber / Red Ale",12,"Madtree Brewing Company","Cincinnati"," OH","30","Normal (0.04 - 0.07)",30,0.06
"595",93,"Razz Wheat",2453,-0.351573738505274,-0.303469174765397,"Fruit / Vegetable Beer",12,"Jackie O's Pub & Brewery","Athens"," OH","NA","Normal (0.04 - 0.07)",34.75,0.055
"596",93,"Hop Ryot",2363,0.389412659454142,0.658756808277674,"American IPA",12,"Jackie O's Pub & Brewery","Athens"," OH","NA","Normal (0.04 - 0.07)",59.75,0.065
"597",93,"Mystic Mama IPA",689,0.759905858433851,0.972442478749715,"American IPA",12,"Jackie O's Pub & Brewery","Athens"," OH","NA","Normal (0.04 - 0.07)",67.9,0.07
"598",93,"Firefly Amber Ale",688,-0.722066937484983,-0.907747092116445,"American Amber / Red Ale",12,"Jackie O's Pub & Brewery","Athens"," OH","NA","Normal (0.04 - 0.07)",19.05,0.05
"599",93,"Chomolungma Honey Nut Brown Ale",687,0.537609939046026,0.77037502231067,"English Brown Ale",12,"Jackie O's Pub & Brewery","Athens"," OH","NA","Normal (0.04 - 0.07)",62.65,0.067
"600",94,"Hustle",2452,-0.203376458913391,-0.0244236396829063,"American Amber / Red Ale",12,"Rhinegeist Brewery","Cincinnati"," OH","42","Normal (0.04 - 0.07)",42,0.057
"601",94,"Pure Fury",2451,-0.351573738505274,-0.0244236396829063,"American Pale Ale (APA)",12,"Rhinegeist Brewery","Cincinnati"," OH","42","Normal (0.04 - 0.07)",42,0.055
"602",94,"Dad",2132,0.0189194604744338,0.668379068108105,"American Amber / Red Ale",12,"Rhinegeist Brewery","Cincinnati"," OH","60","Normal (0.04 - 0.07)",60,0.06
"603",94,"Panther",1993,-0.129277819117449,-0.293846914934966,"American Porter",12,"Rhinegeist Brewery","Cincinnati"," OH","35","Normal (0.04 - 0.07)",35,0.058
"604",94,"Franz",1992,-0.5738696578931,-0.832693465439086,"Märzen / Oktoberfest",12,"Rhinegeist Brewery","Cincinnati"," OH","21","Normal (0.04 - 0.07)",21,0.052
"605",94,"Zen",1935,-1.24075741605657,0.0910434782822622,"American Pale Ale (APA)",12,"Rhinegeist Brewery","Cincinnati"," OH","45","Normal (0.04 - 0.07)",45,0.043
"606",94,"Truth",1852,0.908103138025734,1.24571465793395,"American IPA",12,"Rhinegeist Brewery","Cincinnati"," OH","75","Strong ( >7)",75,0.072
"607",94,"Cougar",1851,-0.870264217076866,-0.678737308152194,"American Blonde Ale",12,"Rhinegeist Brewery","Cincinnati"," OH","25","Normal (0.04 - 0.07)",25,0.048
"608",95,"Self Starter",2450,-0.5738696578931,0.937802343360164,"American IPA",16,"Warped Wing Brewing Company","Dayton"," OH","67","Normal (0.04 - 0.07)",67,0.052
"609",95,"Ermal's",2223,-0.425672378301216,-0.871182504760808,"Cream Ale",16,"Warped Wing Brewing Company","Dayton"," OH","20","Normal (0.04 - 0.07)",20,0.054
"610",95,"10 Ton",2222,0.759905858433851,0.972442478749715,"Oatmeal Stout",16,"Warped Wing Brewing Company","Dayton"," OH","NA","Normal (0.04 - 0.07)",67.9,0.07
"611",95,"Flyin' Rye",2221,0.759905858433851,0.972442478749715,"American IPA",16,"Warped Wing Brewing Company","Dayton"," OH","NA","Normal (0.04 - 0.07)",67.9,0.07
"612",96,"Flying Sailor",2449,0.982201777821675,1.1417942517653,"Rye Beer",12,"Blackrocks Brewery","Marquette"," MA","NA","Strong ( >7)",72.3,0.073
"613",97,"Peanut Butter Jelly Time",2446,-0.129277819117449,-0.188002056800228,"American Brown Ale",12,"Catawba Valley Brewing Company","Morganton"," NC","NA","Normal (0.04 - 0.07)",37.75,0.058
"614",97,"King Coconut",2106,-0.425672378301216,-0.551723478390509,"American Porter",12,"Catawba Valley Brewing Company","Morganton"," NC","NA","Normal (0.04 - 0.07)",28.3,0.054
"615",98,"Troegenator",2445,1.64908953598515,1.08406069278271,"Doppelbock",16,"Tröegs Brewing Company","Hershey"," PA","NA","Strong ( >7)",70.8,0.082
"616",98,"Nugget Nectar",2444,1.13039905741356,1.93851736572496,"American Amber / Red Ale",16,"Tröegs Brewing Company","Hershey"," PA","93","Strong ( >7)",93,0.075
"617",98,"Sunshine Pils",2203,-1.09256013646469,0.0910434782822622,"American Pilsner",12,"Tröegs Brewing Company","Hershey"," PA","45","Normal (0.04 - 0.07)",45,0.045
"618",98,"Troegenator Doublebock",1510,1.64908953598515,-0.678737308152194,"Doppelbock",16,"Tröegs Brewing Company","Hershey"," PA","25","Strong ( >7)",25,0.082
"619",98,"Perpetual IPA",1509,1.13039905741356,1.63060505115118,"American IPA",12,"Tröegs Brewing Company","Hershey"," PA","85","Strong ( >7)",85,0.075
"620",99,"Cortez Gold",2442,-0.722066937484983,-0.907747092116445,"Belgian Pale Ale",32,"Mission Brewery","San Diego"," CA","NA","Normal (0.04 - 0.07)",19.05,0.05
"621",99,"Mission IPA",2441,0.611708578841968,0.899313304038441,"American IPA",32,"Mission Brewery","San Diego"," CA","66","Normal (0.04 - 0.07)",66,0.068
"622",99,"El Conquistador Extra Pale Ale",1460,-0.870264217076866,0.0525544389605394,"American Pale Ale (APA)",32,"Mission Brewery","San Diego"," CA","44","Normal (0.04 - 0.07)",44,0.048
"623",99,"Shipwrecked Double IPA",1459,2.39007593394457,1.24571465793395,"American Double / Imperial IPA",32,"Mission Brewery","San Diego"," CA","75","Strong ( >7)",75,0.092
"624",100,"Bay of Bengal Double IPA (2014)",2440,2.16778001455674,3.20865566334181,"American Double / Imperial IPA",12,"Christian Moerlein Brewing Company","Cincinnati"," OH","126","Strong ( >7)",126,0.089
"625",101,"Christmas Ale",2439,2.24187865435268,1.06866507705402,"Herbed / Spiced Beer",12,"West Sixth Brewing","Lexington"," KY","NA","Strong ( >7)",70.4,0.09
"626",101,"Pay It Forward Cocoa Porter",2356,0.759905858433851,0.972442478749715,"American Porter",12,"West Sixth Brewing","Lexington"," KY","NA","Normal (0.04 - 0.07)",67.9,0.07
"627",101,"West Sixth Amber Ale",1069,-0.351573738505274,-0.303469174765397,"American Amber / Red Ale",12,"West Sixth Brewing","Lexington"," KY","NA","Normal (0.04 - 0.07)",34.75,0.055
"628",101,"West Sixth IPA",652,0.759905858433851,0.972442478749715,"American IPA",12,"West Sixth Brewing","Lexington"," KY","NA","Normal (0.04 - 0.07)",67.9,0.07
"629",102,"Rhode Island Blueberry",2438,-1.01846149666875,-1.21758385865631,"Kölsch",12,"Coastal Extreme Brewing Company","Newport"," RI","11","Normal (0.04 - 0.07)",11,0.046
"630",102,"Newport Storm IPA",2437,0.389412659454142,1.24571465793395,"American IPA",12,"Coastal Extreme Brewing Company","Newport"," RI","75","Normal (0.04 - 0.07)",75,0.065
"631",102,"Hurricane Amber Ale (2004)",751,-0.5738696578931,-0.717226347473917,"American Amber / Red Ale",12,"Coastal Extreme Brewing Company","Newport"," RI","24","Normal (0.04 - 0.07)",24,0.052
"632",102,"Hurricane Amber Ale",120,-0.5738696578931,-0.717226347473917,"American Amber / Red Ale",12,"Coastal Extreme Brewing Company","Newport"," RI","24","Normal (0.04 - 0.07)",24,0.052
"633",103,"Amber Ale",2436,-0.647968297689041,-0.688359567982625,"American Amber / Red Ale",12,"King Street Brewing Company","Anchorage"," AK","NA","Normal (0.04 - 0.07)",24.75,0.051
"634",103,"King Street Pilsner",1706,-0.351573738505274,-0.303469174765397,"Czech Pilsener",12,"King Street Brewing Company","Anchorage"," AK","NA","Normal (0.04 - 0.07)",34.75,0.055
"635",103,"King Street IPA",1667,0.0189194604744338,1.05326946132533,"American IPA",12,"King Street Brewing Company","Anchorage"," AK","70","Normal (0.04 - 0.07)",70,0.06
"636",103,"King Street Hefeweizen",1666,-0.203376458913391,-1.25607289797804,"Hefeweizen",12,"King Street Brewing Company","Anchorage"," AK","10","Normal (0.04 - 0.07)",10,0.057
"637",103,"King Street Blonde Ale",1665,-0.796165577280924,-0.717226347473917,"American Blonde Ale",12,"King Street Brewing Company","Anchorage"," AK","NA","Normal (0.04 - 0.07)",24,0.049
"638",104,"Watermelon Ale",2435,-0.722066937484983,-1.25607289797804,"Fruit / Vegetable Beer",12,"Beer Works Brewery","Lowell"," MA","10","Normal (0.04 - 0.07)",10,0.05
"639",104,"Fenway American Pale Ale",2423,-0.129277819117449,0.0910434782822622,"American Pale Ale (APA)",12,"Beer Works Brewery","Lowell"," MA","45","Normal (0.04 - 0.07)",45,0.058
"640",104,"Back Bay IPA",2420,0.611708578841968,1.63060505115118,"American IPA",12,"Beer Works Brewery","Lowell"," MA","85","Normal (0.04 - 0.07)",85,0.068
"641",104,"Bunker Hill Blueberry Ale ",2419,-0.870264217076866,-1.0251386620477,"Other",12,"Beer Works Brewery","Lowell"," MA","16","Normal (0.04 - 0.07)",16,0.048
"642",105,"Peach Pale Ale",2434,-0.203376458913391,-0.101401718326352,"American Pale Ale (APA)",12,"Lone Tree Brewing Company","Lone Tree"," CO","40","Normal (0.04 - 0.07)",40,0.057
"643",106,"Four String Vanilla Porter",2428,0.0189194604744338,0.100665738112693,"American Porter",12,"Four String Brewing Company","Columbus"," OH","NA","Normal (0.04 - 0.07)",45.25,0.06
"644",106,"Suncaster Summer Wheat",2427,-0.722066937484983,-0.563270190187026,"American Pale Wheat Ale",12,"Four String Brewing Company","Columbus"," OH","28","Normal (0.04 - 0.07)",28,0.05
"645",106,"Brass Knuckle Pale Ale",2425,-0.203376458913391,-0.255357875613243,"American Pale Ale (APA)",12,"Four String Brewing Company","Columbus"," OH","36","Normal (0.04 - 0.07)",36,0.057
"646",106,"Big Star White IPA",2424,0.759905858433851,1.05326946132533,"American White IPA",12,"Four String Brewing Company","Columbus"," OH","70","Normal (0.04 - 0.07)",70,0.07
"647",107,"Clean Shave IPA",2426,0.537609939046026,1.05326946132533,"American IPA",12,"Glabrous Brewing Company","Pineland"," ME","70","Normal (0.04 - 0.07)",70,0.067
"648",108,"Firestarter India Pale Ale",2422,0.463511299250084,1.13024753996878,"American IPA",12,"Bonfire Brewing Company","Eagle"," CO","72","Normal (0.04 - 0.07)",72,0.066
"649",108,"Kilt Dropper Scotch Ale",1727,1.13039905741356,-0.794204426117363,"Scotch Ale / Wee Heavy",16,"Bonfire Brewing Company","Eagle"," CO","22","Strong ( >7)",22,0.075
"650",108,"Wood Splitter Pilsner",1614,-0.870264217076866,-0.48629211154358,"Czech Pilsener",16,"Bonfire Brewing Company","Eagle"," CO","30","Normal (0.04 - 0.07)",30,0.048
"651",108,"Gyptoberfest",1613,-0.277475098709333,-0.640248268830471,"Märzen / Oktoberfest",12,"Bonfire Brewing Company","Eagle"," CO","26","Normal (0.04 - 0.07)",26,0.056
"652",108,"Farmer Wirtz India Pale Ale",1549,0.759905858433851,1.97700640504668,"English India Pale Ale (IPA)",16,"Bonfire Brewing Company","Eagle"," CO","94","Normal (0.04 - 0.07)",94,0.07
"653",108,"Slow & Steady Golden Ale",1548,-0.944362856872808,-0.801902233981707,"American Blonde Ale",12,"Bonfire Brewing Company","Eagle"," CO","NA","Normal (0.04 - 0.07)",21.8,0.047
"654",108,"Pink-I Raspberry IPA",1517,0.611708578841968,0.926255631563647,"American IPA",16,"Bonfire Brewing Company","Eagle"," CO","NA","Normal (0.04 - 0.07)",66.7,0.068
"655",108,"Moe's Original Bar B Que 'Bama Brew Golden Ale",1500,-0.944362856872808,-0.801902233981707,"American Blonde Ale",12,"Bonfire Brewing Company","Eagle"," CO","NA","Normal (0.04 - 0.07)",21.8,0.047
"656",108,"Live Local Golden Ale",1421,-0.944362856872808,-0.801902233981707,"American Blonde Ale",12,"Bonfire Brewing Company","Eagle"," CO","NA","Normal (0.04 - 0.07)",21.8,0.047
"657",108,"Screaming Eagle Special Ale ESB",1360,-0.870264217076866,-0.178379796969798,"Extra Special / Strong Bitter (ESB)",12,"Bonfire Brewing Company","Eagle"," CO","38","Normal (0.04 - 0.07)",38,0.048
"658",108,"Dirtbag Dunkel",1184,-0.796165577280924,-0.717226347473917,"Munich Dunkel Lager",16,"Bonfire Brewing Company","Eagle"," CO","NA","Normal (0.04 - 0.07)",24,0.049
"659",108,"Kindler Pale Ale",1183,-0.499771018097158,0.0910434782822622,"American Pale Ale (APA)",12,"Bonfire Brewing Company","Eagle"," CO","45","Normal (0.04 - 0.07)",45,0.053
"660",108,"Mistress Winter Wheat",1023,0.315314019658201,0.824259677361082,"Winter Warmer",12,"Bonfire Brewing Company","Eagle"," CO","NA","Normal (0.04 - 0.07)",64.05,0.064
"661",108,"Tent Pole Vanilla Porter",998,0.0930181002703755,0.368164561398666,"American Porter",16,"Bonfire Brewing Company","Eagle"," CO","NA","Normal (0.04 - 0.07)",52.2,0.061
"662",108,"Awry Rye Pale Ale",997,-0.129277819117449,-0.188002056800228,"American Pale Ale (APA)",12,"Bonfire Brewing Company","Eagle"," CO","NA","Normal (0.04 - 0.07)",37.75,0.058
"663",108,"Demshitz Brown Ale",996,-0.129277819117449,-0.188002056800228,"American Brown Ale",12,"Bonfire Brewing Company","Eagle"," CO","NA","Normal (0.04 - 0.07)",37.75,0.058
"664",108,"Wood Splitter Pilsner (2012)",931,-0.870264217076866,-0.636399364898299,"Czech Pilsener",12,"Bonfire Brewing Company","Eagle"," CO","NA","Normal (0.04 - 0.07)",26.1,0.048
"665",108,"Brush Creek Blonde",798,-0.870264217076866,-0.636399364898299,"American Blonde Ale",16,"Bonfire Brewing Company","Eagle"," CO","NA","Normal (0.04 - 0.07)",26.1,0.048
"666",108,"Firestarter India Pale Ale",633,0.463511299250084,1.13024753996878,"American IPA",16,"Bonfire Brewing Company","Eagle"," CO","72","Normal (0.04 - 0.07)",72,0.066
"667",109,"Watermelon Ale",2421,-0.647968297689041,-1.21758385865631,"Fruit / Vegetable Beer",12,"Thomas Hooker Brewing Company","Bloomfield"," CT","11","Normal (0.04 - 0.07)",11,0.051
"668",110,"4000 Footer IPA",2417,0.389412659454142,1.51513793318601,"American IPA",12,"Woodstock Inn, Station & Brewery","North Woodstock"," NH","82","Normal (0.04 - 0.07)",82,0.065
"669",110,"Summer Brew",2306,-2.3522370129957,-1.06362770136942,"American Pilsner",12,"Woodstock Inn, Station & Brewery","North Woodstock"," NH","15","Weak ( < 0.04)",15,0.028
"670",111,"Consilium",2414,-0.722066937484983,-0.101401718326352,"American Pale Ale (APA)",12,"Renegade Brewing Company","Denver"," CO","40","Normal (0.04 - 0.07)",40,0.05
"671",111,"Hammer & Sickle",1581,2.24187865435268,0.668379068108105,"Russian Imperial Stout",12,"Renegade Brewing Company","Denver"," CO","60","Strong ( >7)",60,0.09
"672",111,"Redacted Rye IPA",1176,0.759905858433851,2.20794064097702,"American IPA",16,"Renegade Brewing Company","Denver"," CO","100","Normal (0.04 - 0.07)",100,0.07
"673",111,"Elevation Triple India Pale Ale",1006,2.90876641251616,2.20794064097702,"American Double / Imperial IPA",12,"Renegade Brewing Company","Denver"," CO","100","Strong ( >7)",100,0.099
"674",111,"5:00 O'Clock Afternoon Ale",1005,-0.722066937484983,-0.678737308152194,"American Blonde Ale",16,"Renegade Brewing Company","Denver"," CO","25","Normal (0.04 - 0.07)",25,0.05
"675",111,"Ryeteous Rye IPA (2012)",636,0.759905858433851,2.20794064097702,"American IPA",16,"Renegade Brewing Company","Denver"," CO","100","Normal (0.04 - 0.07)",100,0.07
"676",112,"Cali Creamin'",2413,-0.5738696578931,-0.832693465439086,"Cream Ale",12,"Mother Earth Brew Company","Vista"," CA","21","Normal (0.04 - 0.07)",21,0.052
"677",113,"Deception",2412,-1.09256013646469,-1.0251386620477,"American Blonde Ale",12,"Black Market Brewing Company","Temecula"," CA","16","Normal (0.04 - 0.07)",16,0.045
"678",113,"Blackmarket Rye IPA",1898,1.13039905741356,-0.293846914934966,"American IPA",12,"Black Market Brewing Company","Temecula"," CA","35","Strong ( >7)",35,0.075
"679",113,"Black Market Hefeweizen",1897,-0.722066937484983,-1.33305097662148,"Hefeweizen",12,"Black Market Brewing Company","Temecula"," CA","8","Normal (0.04 - 0.07)",8,0.05
"680",113,"Aftermath Pale Ale",1896,-0.129277819117449,0.0525544389605394,"American Pale Ale (APA)",12,"Black Market Brewing Company","Temecula"," CA","44","Normal (0.04 - 0.07)",44,0.058
"681",114,"Nitro Can Coffee Stout",2411,-0.5738696578931,-0.517083343000958,"American Stout",12,"Vault Brewing Company","Yardley"," PA","NA","Normal (0.04 - 0.07)",29.2,0.052
"682",115,"Welcome to Scoville",2408,0.685807218637909,0.202661692315258,"American IPA",12,"Jailbreak Brewing Company","Laurel"," MD","NA","Normal (0.04 - 0.07)",47.9,0.069
"683",116,"Rule G IPA",2407,0.759905858433851,1.74607216911634,"American IPA",12,"Smartmouth Brewing Company","Norfolk"," VA","88","Normal (0.04 - 0.07)",88,0.07
"684",116,"Murphy's Law",2406,-0.129277819117449,-0.293846914934966,"American Amber / Red Ale",12,"Smartmouth Brewing Company","Norfolk"," VA","35","Normal (0.04 - 0.07)",35,0.058
"685",116,"Alter Ego ",2405,0.167116740066317,-0.370824993578412,"Saison / Farmhouse Ale",12,"Smartmouth Brewing Company","Norfolk"," VA","33","Normal (0.04 - 0.07)",33,0.062
"686",117,"Hop in the ‘Pool Helles",2404,-0.796165577280924,-0.794204426117363,"American Pilsner",12,"Base Camp Brewing Co.","Portland"," OR","22","Normal (0.04 - 0.07)",22,0.049
"687",117,"Ultra Gnar Gnar IPA",2323,0.537609939046026,0.668379068108105,"American IPA",12,"Base Camp Brewing Co.","Portland"," OR","60","Normal (0.04 - 0.07)",60,0.067
"688",117,"In-Tents India Pale Lager",2189,0.611708578841968,0.74535714675155,"American Pale Lager",12,"Base Camp Brewing Co.","Portland"," OR","62","Normal (0.04 - 0.07)",62,0.068
"689",117,"Lost Meridian Wit",2188,-0.722066937484983,-0.871182504760808,"Witbier",12,"Base Camp Brewing Co.","Portland"," OR","20","Normal (0.04 - 0.07)",20,0.05
"690",117,"Celestial Meridian Cascadian Dark Lager",2187,-0.647968297689041,0.0910434782822622,"Euro Dark Lager",12,"Base Camp Brewing Co.","Portland"," OR","45","Normal (0.04 - 0.07)",45,0.051
"691",118,"P-Town Pilsner",2403,-1.4630533354444,-0.871182504760808,"American Pilsner",12,"Alameda Brewing","Portland"," OR","20","Weak ( < 0.04)",20,0.04
"692",118,"Klickitat Pale Ale",2402,-0.499771018097158,-0.255357875613243,"American Pale Ale (APA)",12,"Alameda Brewing","Portland"," OR","36","Normal (0.04 - 0.07)",36,0.053
"693",118,"Yellow Wolf Imperial IPA",2401,1.64908953598515,2.32340775894219,"American Double / Imperial IPA",12,"Alameda Brewing","Portland"," OR","103","Strong ( >7)",103,0.082
"694",119,"Pine Belt Pale Ale",2387,0.389412659454142,0.0910434782822622,"American Pale Ale (APA)",12,"Southern Star Brewing Company","Conroe"," TX","45","Normal (0.04 - 0.07)",45,0.065
"695",119,"Walloon",2267,-0.351573738505274,-0.303469174765397,"Saison / Farmhouse Ale",12,"Southern Star Brewing Company","Conroe"," TX","NA","Normal (0.04 - 0.07)",34.75,0.055
"696",119,"Le Mort Vivant",1740,0.685807218637909,-0.75571538679564,"Bière de Garde",12,"Southern Star Brewing Company","Conroe"," TX","23","Normal (0.04 - 0.07)",23,0.069
"697",119,"Red Cockaded Ale",1728,1.87138545537298,2.59283103419425,"American Double / Imperial IPA",12,"Southern Star Brewing Company","Conroe"," TX","110","Strong ( >7)",110,0.085
"698",119,"Valkyrie Double IPA",1497,2.39007593394457,2.20794064097702,"American Double / Imperial IPA",12,"Southern Star Brewing Company","Conroe"," TX","100","Strong ( >7)",100,0.092
"699",119,"Red Cockaded Ale (2013)",1011,1.87138545537298,2.59283103419425,"American Double / Imperial IPA",12,"Southern Star Brewing Company","Conroe"," TX","110","Strong ( >7)",110,0.085
"700",119,"Old Potentate",1010,0.908103138025734,-0.101401718326352,"Old Ale",12,"Southern Star Brewing Company","Conroe"," TX","40","Strong ( >7)",40,0.072
"701",119,"Bombshell Blonde",856,-0.722066937484983,-0.871182504760808,"American Blonde Ale",16,"Southern Star Brewing Company","Conroe"," TX","20","Normal (0.04 - 0.07)",20,0.05
"702",119,"PRO-AM (2012) (2012)",853,2.90876641251616,2.20794064097702,"American Double / Imperial IPA",12,"Southern Star Brewing Company","Conroe"," TX","100","Strong ( >7)",100,0.099
"703",119,"Walloon (2014)",691,-0.351573738505274,-0.303469174765397,"Saison / Farmhouse Ale",12,"Southern Star Brewing Company","Conroe"," TX","NA","Normal (0.04 - 0.07)",34.75,0.055
"704",119,"Le Mort Vivant (2011)",555,0.685807218637909,-0.75571538679564,"Bière de Garde",12,"Southern Star Brewing Company","Conroe"," TX","23","Normal (0.04 - 0.07)",23,0.069
"705",119,"Buried Hatchet Stout",46,1.72318817578109,0.283488674890876,"Foreign / Export Stout",12,"Southern Star Brewing Company","Conroe"," TX","50","Strong ( >7)",50,0.083
"706",119,"Pine Belt Pale Ale",45,0.389412659454142,0.0910434782822622,"American Pale Ale (APA)",16,"Southern Star Brewing Company","Conroe"," TX","45","Normal (0.04 - 0.07)",45,0.065
"707",119,"Bombshell Blonde",44,-0.722066937484983,-0.871182504760808,"American Blonde Ale",12,"Southern Star Brewing Company","Conroe"," TX","20","Normal (0.04 - 0.07)",20,0.05
"708",120,"Third Eye Enlightened Pale Ale",2386,0.389412659454142,0.860824264716719,"American Pale Ale (APA)",12,"Steamworks Brewing Company","Durango"," CO","65","Normal (0.04 - 0.07)",65,0.065
"709",120,"Colorado Kölsch",92,-0.796165577280924,-0.986649622725977,"Kölsch",12,"Steamworks Brewing Company","Durango"," CO","17","Normal (0.04 - 0.07)",17,0.049
"710",120,"Steam Engine Lager",91,-0.203376458913391,-0.678737308152194,"American Amber / Red Lager",12,"Steamworks Brewing Company","Durango"," CO","25","Normal (0.04 - 0.07)",25,0.057
"711",120,"Third Eye Pale Ale",90,0.389412659454142,0.860824264716719,"American IPA",12,"Steamworks Brewing Company","Durango"," CO","65","Normal (0.04 - 0.07)",65,0.065
"712",121,"Watermelon Wheat",2385,-0.277475098709333,-0.349656021951464,"American Pale Wheat Ale",12,"Horny Goat Brew Pub","Milwaukee"," WI","NA","Normal (0.04 - 0.07)",33.55,0.056
"713",121,"Laka Laka Pineapple",2384,-0.647968297689041,-0.986649622725977,"Hefeweizen",12,"Horny Goat Brew Pub","Milwaukee"," WI","17","Normal (0.04 - 0.07)",17,0.051
"714",121,"Oktoberfest",2383,0.0189194604744338,0.100665738112693,"Märzen / Oktoberfest",16,"Horny Goat Brew Pub","Milwaukee"," WI","NA","Normal (0.04 - 0.07)",45.25,0.06
"715",122,"IPA #11",2380,-0.203376458913391,0.591400989464659,"American IPA",16,"Cheboygan Brewing Company","Cheboygan"," MI","58","Normal (0.04 - 0.07)",58,0.057
"716",122,"Blood Orange Honey",2379,-0.203376458913391,-1.25607289797804,"Fruit / Vegetable Beer",16,"Cheboygan Brewing Company","Cheboygan"," MI","10","Normal (0.04 - 0.07)",10,0.057
"717",122,"Lighthouse Amber",2354,-0.5738696578931,-0.517083343000958,"Altbier",16,"Cheboygan Brewing Company","Cheboygan"," MI","NA","Normal (0.04 - 0.07)",29.2,0.052
"718",123,"Main St. Virginia Ale",2377,-0.722066937484983,-0.101401718326352,"Altbier",12,"Center of the Universe Brewing C...","Ashland"," VA","40","Normal (0.04 - 0.07)",40,0.05
"719",123,"Chin Music Amber Lager",1839,-1.09256013646469,-0.717226347473917,"American Amber / Red Lager",12,"Center of the Universe Brewing C...","Ashland"," VA","24","Normal (0.04 - 0.07)",24,0.045
"720",123,"Main St. Virginia Ale",1248,-0.722066937484983,-0.101401718326352,"Altbier",12,"Center of the Universe Brewing C...","Ashland"," VA","40","Normal (0.04 - 0.07)",40,0.05
"721",123,"Ray Ray’s Pale Ale",1247,-0.5738696578931,-0.0244236396829063,"American Pale Ale (APA)",12,"Center of the Universe Brewing C...","Ashland"," VA","42","Normal (0.04 - 0.07)",42,0.052
"722",124,"Summer Ale",2376,-0.796165577280924,-0.717226347473917,"American Blonde Ale",12,"Ipswich Ale Brewery","Ipswich"," MA","NA","Normal (0.04 - 0.07)",24,0.049
"723",125,"Mr. Blue Sky",2375,-1.09256013646469,-1.41002905526493,"American Pale Wheat Ale",16,"Griffin Claw Brewing Company","Birmingham"," MI","6","Normal (0.04 - 0.07)",6,0.045
"724",125,"3 Scrooges",2143,0.389412659454142,0.658756808277674,"Winter Warmer",16,"Griffin Claw Brewing Company","Birmingham"," MI","NA","Normal (0.04 - 0.07)",59.75,0.065
"725",125,"Screamin’ Pumpkin",2142,-0.722066937484983,-0.678737308152194,"Pumpkin Ale",16,"Griffin Claw Brewing Company","Birmingham"," MI","25","Normal (0.04 - 0.07)",25,0.05
"726",125,"Grand Trunk Bohemian Pils",2141,-0.722066937484983,-0.293846914934966,"Czech Pilsener",16,"Griffin Claw Brewing Company","Birmingham"," MI","35","Normal (0.04 - 0.07)",35,0.05
